majorSeq,major,salary,employment,job,qualifications,chunk_field,chunk_text
380,우주과학과,188.7,<strong>60</strong> % 이상,"관제사, 이공학계열교수, 인공위성개발원, 자연과학연구원, 항공우주공학기술자","대기환경기사, 전파전자통신기사",summary,"우주과학은 지구를 벗어난 공간인 우주에 대해 연구하는 학문으로서, 우주과학과는 현대 천문학에서부터 인공위성과 우주선의 활용에 이르는 기초와 응용에 학습하고, 21세기 우주 시대가 요구하는 첨단 학문 분야에서 국제적인 경쟁력이 있는 인재를 양성하는 데 교육목표를 두고 있습니다."
380,우주과학과,188.7,<strong>60</strong> % 이상,"관제사, 이공학계열교수, 인공위성개발원, 자연과학연구원, 항공우주공학기술자","대기환경기사, 전파전자통신기사",interest,"평소 별자리나 인공위성, 우주선을 좋아하는 학생이라면 관심을 가져볼만 합니다. 아직 밝혀진 부분이 매우 적은 우주를 연구하는 학문인 만큼, 끈기를 지니고 포기하지 않는 탐구 정신이 필요합니다. 우주과학의 기초가 되는 수학, 물리 과목에 적성을 지니고 있으면 도움이 됩니다."
380,우주과학과,188.7,<strong>60</strong> % 이상,"관제사, 이공학계열교수, 인공위성개발원, 자연과학연구원, 항공우주공학기술자","대기환경기사, 전파전자통신기사",property,인류는 언제나 우주에 대한 호기심을 지니고 있고 현대의 과학기술이 점점 발전하면서 우주연구에 필요한 첨단 과학기술도 함께 발전되고 있기 때문에 관련 지식이 요구됨에 따라 더욱 주목받고 있습니다.
383,원예학과,208.1,<strong>60</strong> % 이상,"교사, 교수, 임업인, 조림영림및벌목원","농림토양평가관리기사, 농산물품질관리기사, 산림경영기사, 산림공학기사, 시설원예기사, 식물보호기사, 원예치료사, 유기농업기사, 임업종묘기사, 조경기사, 종자기사, 화훼장식기사",summary,"지구 온난화에 따른 기후 변화 문제가 커지면서, 저탄소 녹색 성장이 중요해지고 있습니다. 원예학과는 숲의 산림 자원과 과수, 채소, 화훼 등 원예작물의 생산에서 활용까지 전 과정을 배우고, 자연환경을 아름답고 쾌적하게 조성하는 전문 인력을 기르는 곳입니다."
383,원예학과,208.1,<strong>60</strong> % 이상,"교사, 교수, 임업인, 조림영림및벌목원","농림토양평가관리기사, 농산물품질관리기사, 산림경영기사, 산림공학기사, 시설원예기사, 식물보호기사, 원예치료사, 유기농업기사, 임업종묘기사, 조경기사, 종자기사, 화훼장식기사",interest,"평소에 나무나 채소와 같은 식물을 기르는 것에 관심이 많거나 기초 과학 분야에 흥미가 있다면 이 학과에 관심을 가져 볼 만합니다. 자연과학이나 환경 및 농림 분야에 적성이 있으면 학과 공부에 도움이 됩니다. 생물, 화학, 화학, 물리와 같은 기초 과학 과목에 대한 소양이 있으면 유리합니다."
383,원예학과,208.1,<strong>60</strong> % 이상,"교사, 교수, 임업인, 조림영림및벌목원","농림토양평가관리기사, 농산물품질관리기사, 산림경영기사, 산림공학기사, 시설원예기사, 식물보호기사, 원예치료사, 유기농업기사, 임업종묘기사, 조경기사, 종자기사, 화훼장식기사",property,"최근 바이오 공학의 발전에 따라 산림ㆍ원예 분야에서도 이를 접목한 분야가 주목받고 있습니다. 차세대 친환경 에너지인 산림 바이오매스, 식물 조직 배양, 숲의 치유 기능 등 계속적인 학문적 발전이 이루어지고 있으며 대기오염 등으로 인해 원예에 대한 사람들에 관심도 많아지고 있습니다."
392,유전공학과,194.5,<strong>60</strong> % 이상,"생명과학연구원, 유전공학연구원, 이공학계열교수, 자연계중등학교교사","생물분류기사(동물,식물), 자연생태복원기사, 축산기사, 토양환경기사",summary,"유전공학은 생명현상을 이해하고 그 원리를 응용한 유전공학 기술을 이용하여 인간의 삶을 질적, 양적으로 향상시킬 수 있는 첨단과학기술을 연구하는 학문입니다. 유전공학과는 유전자 재조합 기술과 유전자산물의 생산을 위한 기본 지식을 연구ㆍ개발하는 데 주안점을 둡니다. 또한 인류를 위하여 유익하게 응용하는 생명공학의 여러 분야에 종사할 연구 인력 및 학자 양성에 목표를 두고 있습니다."
392,유전공학과,194.5,<strong>60</strong> % 이상,"생명과학연구원, 유전공학연구원, 이공학계열교수, 자연계중등학교교사","생물분류기사(동물,식물), 자연생태복원기사, 축산기사, 토양환경기사",interest,"생명과 유전자가 지닌 정보를 탐색하고 연구하고자 하는 흥미를 지녀야 하며, 정교한 실험을 오랜 기간 인내심있게 수행할 수 있는 끈기가 있어야 합니다. 또한 생명 정보를 다루기 때문에 높은 수준의 윤리의식이 필요합니다."
392,유전공학과,194.5,<strong>60</strong> % 이상,"생명과학연구원, 유전공학연구원, 이공학계열교수, 자연계중등학교교사","생물분류기사(동물,식물), 자연생태복원기사, 축산기사, 토양환경기사",property,우리나라는 고령화시대에 접어들었고 질병과 웰빙에 대한 수요가 그 어느 때보다도 높습니다. 유전공학은 바이오산업과 함께 계속적으로 발전해갈 미래 가치가 높은 대표적인 분야이며 해당 학과에 대한 관심과 인력 수요는 높아질 것으로 기대됩니다.
407,의류ㆍ의상학과,197,<strong>60</strong> % 이상,"디스플레이어, 머천다이저(MD), 모델리스트, 브랜드매니저, 숍마스터, 스타일리스트, 액세서리디자이너, 컬러리스트, 파티플래너, 패션디자이너, 패션에디터","섬유디자인산업기사, 의류기사, 컬러리스트, 패션디자인산업기사, 패션머천다이징산업기사",summary,"옷은 자신을 적극적으로 표현하는 도구입니다. 사람들이 가진 매력을 패션으로 펼쳐 주는 공부를 할 수 있는 곳이 의류학과입니다. 의류ㆍ의상학과에서는 우리 몸에 어울리고 아름다운 옷을 디자인하고 만들 수 있는 능력을 기르고, 패션 산업에 필요한 지식과 기술을 학습할 수 있습니다."
407,의류ㆍ의상학과,197,<strong>60</strong> % 이상,"디스플레이어, 머천다이저(MD), 모델리스트, 브랜드매니저, 숍마스터, 스타일리스트, 액세서리디자이너, 컬러리스트, 파티플래너, 패션디자이너, 패션에디터","섬유디자인산업기사, 의류기사, 컬러리스트, 패션디자인산업기사, 패션머천다이징산업기사",interest,"친구들이 오늘은 어떤 색깔, 어떤 모양의 옷을 입고 왔는지에 대하여 관심이 많다면 이 학과에 관심을 가져 볼 만합니다. 새로운 것을 만들어 낼 수 있는 아이디어가 많고 미적 감각이 풍부한 사람들에게 유리합니다. 다시 말해서 상상력이 풍부하고 감성적이어야 합니다. 과제 수행시 기본적인 디자인 능력이 필요하기 때문에 손재주와 실기 능력이 뒷받침되면 도움이 됩니다."
407,의류ㆍ의상학과,197,<strong>60</strong> % 이상,"디스플레이어, 머천다이저(MD), 모델리스트, 브랜드매니저, 숍마스터, 스타일리스트, 액세서리디자이너, 컬러리스트, 파티플래너, 패션디자이너, 패션에디터","섬유디자인산업기사, 의류기사, 컬러리스트, 패션디자인산업기사, 패션머천다이징산업기사",property,현대사회에서는 많은 사람들이 옷을 통하여 나만의 개성을 나타내려고 하기 때문에 패션은 학문을 넘어 일상 속에서도 항상 많은 사람들에게 관심을 받는 분야입니다.
437,임산공학과,208.1,<strong>60</strong> % 이상,"조경기술자, 나무의사(수목보호기술자), 목재보존처리전문가, 임업연구원, 제지공학기술자, 환경공학기술자","임산가공기능사, 임산가공기사",summary,"임산공학은 식물학, 공학, 화학공업, 환경보존학 및 예술 분야까지 포함하는 종합학문입니다. 임산공학과는 목재 및 임산자원의 효율적 이용과 용도 개발, 재료 및 제품 개발 등에 관한 내용을 다루고 있으며, 산림에서 생산되는 각종 임산자원의 합리적ㆍ효율적 이용과 용도 개발, 재료 및 제품 개발에 대해 학습할 수 있습니다."
437,임산공학과,208.1,<strong>60</strong> % 이상,"조경기술자, 나무의사(수목보호기술자), 목재보존처리전문가, 임업연구원, 제지공학기술자, 환경공학기술자","임산가공기능사, 임산가공기사",interest,목재와 산림 자원을 활용하지만 그만큼 환경을 아끼는 마음도 필요할 것입니다. 공학에 기반한 전공이기 때문에 이학 및 공학 계열에 대한 흥미와 적성을 지니면 도움이 됩니다. 산림자원 및 목재의 생리를 이해하고 다루어야 하기 때문에 화학이나 물리 생물 등의 기초과학에 대한 소질이 필요합니다.
437,임산공학과,208.1,<strong>60</strong> % 이상,"조경기술자, 나무의사(수목보호기술자), 목재보존처리전문가, 임업연구원, 제지공학기술자, 환경공학기술자","임산가공기능사, 임산가공기사",property,"친환경 목재자원 이용, 재활용, 신물질, 신재생 에너지와 연관되어 있으며 목재를 가공해서 활용하는 것 자체에 방점이 있습니다."
484,정밀화학과,190,<strong>60</strong> % 이상,"이공학계열교수, 조향사, 화학공학기술자","가스기사1,2급, 공업화학기사, 화공기사, 환경기사",summary,정밀화학은 순수화학을 기본으로 첨단 화학을 추구하는 학문입니다. 부가가치가 높고 다용도의 특수 기능성을 가지며 사회적 필요에 따라 기능성의 향상과 용도의 다양화에 부응하는 고도의 기술 집약적인 화학 산업 분야입니다. 이에 정밀화학과에서는 정밀화학산업에 요구되는 공학적 이론 지식과 현장 적용 능력을 갖춘 전문 화학 인력 양성을 교육목표로 두고 있습니다.
484,정밀화학과,190,<strong>60</strong> % 이상,"이공학계열교수, 조향사, 화학공학기술자","가스기사1,2급, 공업화학기사, 화공기사, 환경기사",interest,"화학 및 기초과학에 대한 전반적인 흥미를 가진 사람에게 유리하며 꼼꼼하고 세심한 주의력을 가진 성격에게 잘 어울리는 학문입니다. 평소 자연 현상에 대해 호기심이 있고, 화학적 변화 원리에 관심이 있는 학생이라면 관심을 가져 볼 만합니다. 기초 과학 쪽에 적성이 있고, 특히 화학에 능력이 있다면 학과 공부에 도움이 됩니다. 문제에 대한 논리적인 분석력과 끈기 있는 자세를 갖추면 더욱 좋습니다."
484,정밀화학과,190,<strong>60</strong> % 이상,"이공학계열교수, 조향사, 화학공학기술자","가스기사1,2급, 공업화학기사, 화공기사, 환경기사",property,"정밀화학 산업의 발전정도는 곧 그 나라의 화학에 대한 기술 정도를 평가함과 동시에 경제력과 직결지을 수 있다고 말할 수 있습니다. 정밀화학은 이렇듯 부가가치가 높고, 다용도의 특수 기능성을 가지며, 사회적 필요에 따라 기능성의 향상과 용도의 다양화에 부응하는 고도의 기술 집약적인 화학산업 분야입니다."
494,제약공학과,194.5,<strong>60</strong> % 이상,"약사 및 한약사, 약리학자","생명공학기사, 식품공학기사, 식품기사, 위생사, 품질관리기사",summary,"제약공학은 기존의 화학합성 의약품뿐만 아니라 생물의약품, 향장품 및 건강식품과 연관된 제약산업, 화장품산업, 건강식품산업의 발전 및 인류복지에 기여할 수 있는 학문 분야입니다. 제약공학과는 생명공학을 바탕으로 제약공업에 관한 연구개발에 필요한 전문 지식을 갖춘 제약공학 전문가 양성을 목표로 합니다."
494,제약공학과,194.5,<strong>60</strong> % 이상,"약사 및 한약사, 약리학자","생명공학기사, 식품공학기사, 식품기사, 위생사, 품질관리기사",interest,"생명의 소중함을 알고, 생물, 화학, 물리, 수학 등의 기초자연과학에서부터 약학, 공학의 응용과학에 이르는 폭넓은 지식과 기술에 대한 흥미와 관심이 있으면 도움이 됩니다. 과학적 사고력과 오랜 시간 집중해서 연구할 수 있는 집중력, 관찰력, 책임감 등이 필요합니다."
494,제약공학과,194.5,<strong>60</strong> % 이상,"약사 및 한약사, 약리학자","생명공학기사, 식품공학기사, 식품기사, 위생사, 품질관리기사",property,"참살이(well-being), 고령화 등으로 인해 제약ㆍ의약품 산업이 계속적으로 성장하고 있으며, 우리나라의 시장 규모도 세계 상위권 수준의 규모입니다. 첨단 산업 및 우리 생활에 미치는 파급 효과가 크고, 관련 전문ㆍ고급 인력의 양성도 계속적으로 요구되고 있는 상황입니다."
504,조리과학과,190.1,<strong>60</strong> % 이상,"식음료전문가, 식품공학기술자, 전통식품제조원, 제과사및제빵사, 조리사및주방장, 푸드스타일리스트","복어조리기능사, 식품기사, 양식조리기능사, 영양사, 와인소믈리에, 일식조리기능사, 조리산업기사, 커피바리스타, 포드코디네이터, 한식조리기능사",summary,조리과학과는 현대인들의 식생활에 있어서 신체적 건강뿐만 아니라 정신적ㆍ사회적 건강의 측면에서도 중요한 건전한 식생활에 대해 다룹니다. 조리과학과는 조리과학 전반에 관해 연구하여 이론 및 실기를 겸비한 조리 관련 분야의 전문인을 양성하는 데 교육목표를 두고 있습니다.
504,조리과학과,190.1,<strong>60</strong> % 이상,"식음료전문가, 식품공학기술자, 전통식품제조원, 제과사및제빵사, 조리사및주방장, 푸드스타일리스트","복어조리기능사, 식품기사, 양식조리기능사, 영양사, 와인소믈리에, 일식조리기능사, 조리산업기사, 커피바리스타, 포드코디네이터, 한식조리기능사",interest,음식에 대한 관심과 흥미가 높아야 합니다. 직접 조리를 하는 실기 능력이 요구되기 때문에 음식에 대한 감각과 손재주가 필요합니다. 국제적으로 인적 교류가 활발한 현대사회에서는 다양한 문화권의 문화가 전파되고 이에 대한 인력 수요도 많기 때문에 외국어 능력과 친화력을 갖추면 도움이 됩니다.
504,조리과학과,190.1,<strong>60</strong> % 이상,"식음료전문가, 식품공학기술자, 전통식품제조원, 제과사및제빵사, 조리사및주방장, 푸드스타일리스트","복어조리기능사, 식품기사, 양식조리기능사, 영양사, 와인소믈리에, 일식조리기능사, 조리산업기사, 커피바리스타, 포드코디네이터, 한식조리기능사",property,"전통 음식 뿐 아니라 여러 문화권을 배경으로 한 다양한 음식에 대해 사람들의 관심이 높고, 외식 시장이 날로 커지고 있기 때문에 조리 관련 학과와 직종에 대한 관심도 함께 높아지고 있습니다."
524,지구정보공학과,225.7,<strong>60</strong> % 이상,"공무원, 국제지역전문가, 도시계획가, 지도제작기술자, 지도제작자, 지역연구자, 지질학연구원","도시계획기사, 지도제작산업기사",summary,"제주도에 가보면 흙과 돌이 내륙과는 크게 차이가 나는 것을 알 수 있습니다. 우리가 사는 지구나 공간이 어떻게 형성되었는지를 탐구하는 곳이 지구정보공학과입니다. 지구정보공학과는 국토 계획과 지역 개발, 지도 제작, 환경 관리와 평가, GIS(지리정보시스템) 등의 분야를 선도할 인재를 양성합니다. 지구정보공학과에서는 사람들이 사는 생활 공간인 지표 현상에 대하여 학습합니다."
524,지구정보공학과,225.7,<strong>60</strong> % 이상,"공무원, 국제지역전문가, 도시계획가, 지도제작기술자, 지도제작자, 지역연구자, 지질학연구원","도시계획기사, 지도제작산업기사",interest,"화산, 지진, 화석과 같은 순수과학에 관심이 있거나 지구의 자원, 환경문제에 관심이 있는 학생이면 좋습니다.  학생들은 전국 곳곳에서 현장 조사를 해야 하므로 공간의 방향이나 위치를 잘 파악할 수 있어야 하고 수학을 잘할 수 있어야 합니다."
524,지구정보공학과,225.7,<strong>60</strong> % 이상,"공무원, 국제지역전문가, 도시계획가, 지도제작기술자, 지도제작자, 지역연구자, 지질학연구원","도시계획기사, 지도제작산업기사",property,지구정보공학과는 사람이 사는 땅과 공간을 탐구합니다. 지질 구조를 탐구할 뿐만 아니라 사람들이 공간에서 어떻게 살고 있는지도 분석해야 합니다. 지구ㆍ지리학과는 순수한 자연 현상뿐만 아니라 사람들의 역사에 대해서도 공부해야 한다는 점에서 자연과학과 인문과학을 통합적으로 공부한다는 특징을 지닙니다.
523,지구환경과학과,225.7,<strong>60</strong> % 이상,"대기환경기술자, 상수도기술자, 소음진동기술자, 수질환경연구원, 토양환경기술자, 해양공학기술자, 환경설비기술자, 환경영향평가원, 환경위생검사원, 환경컨설턴트, 환경공학기술자","대기환경기사, 소음진동기사, 수질환경기사, 자연생태복원기사, 토양환경기사, 폐기물처리기사",summary,"지구환경과학은 오래전 생성된 지구의 구성 물질과 과거에서부터 현재에 이르기까지 발생한 지구 환경 변화의 과정을 파악하고 이를 토대로 미래 환경 변화를 예측하는 학문입니다. 지구환경과학과는 지구대기의 물리.화학적 상태와 그 운동을 이해하는 대기과학, 지구물질과 에너지 순환 기원, 그리고 진화를 이해하는 지구시스템과학, 해양의 구성물질에서 물리적 순환과 자원을 이해하는 해양학을 아우르는 내용을 학습합니다."
523,지구환경과학과,225.7,<strong>60</strong> % 이상,"대기환경기술자, 상수도기술자, 소음진동기술자, 수질환경연구원, 토양환경기술자, 해양공학기술자, 환경설비기술자, 환경영향평가원, 환경위생검사원, 환경컨설턴트, 환경공학기술자","대기환경기사, 소음진동기사, 수질환경기사, 자연생태복원기사, 토양환경기사, 폐기물처리기사",interest,"대기, 해양, 지질 등 우리가 살고 있는 지구라는 환경에 과학적인 관심과 호기심을 지닌 학생이라면 관심을 가져볼만 합니다. 실험이나 관찰을 진행하기 위한 꼼꼼함과 탐구심이 필요하며 자연 관련 과목에 적성을 지니면 도움이 됩니다."
523,지구환경과학과,225.7,<strong>60</strong> % 이상,"대기환경기술자, 상수도기술자, 소음진동기술자, 수질환경연구원, 토양환경기술자, 해양공학기술자, 환경설비기술자, 환경영향평가원, 환경위생검사원, 환경컨설턴트, 환경공학기술자","대기환경기사, 소음진동기사, 수질환경기사, 자연생태복원기사, 토양환경기사, 폐기물처리기사",property,학문의 특성상 시공간적으로 다양한 규모와 특성을 가지는 여러 환경계를 다루는 것이 다른 자연과학과 비교되는 큰 특성중의 하나입니다. 지구환경과학 분야는 국내외적으로 21세기 과학기술에 있어 인류의 삶의 질 향상과 지속가능한 발전을 위한 핵심 주제로 부각되고 있습니다.
529,지리학과,225.7,<strong>60</strong> % 이상,"GIS전문가, 지리교사, 지리학연구원, 측량사","정보처리기사, 측량및지형공간정보기사",summary,"지리학은 인간의 생활공간인 지표를 연구하는 학문입니다. 인간의 활동 무대가 되는 지표공간 내에서의 인간의 활동과 관련된 자연적, 인문적 현상의 지역적 분포 차이와 일반성을 연구합니다. 지리학과는 지리학의 학습을 통해서 지표 현상의 지리적 내용을 탐구하고 발전시키며 나아가 이를 사회발전과 국토개발에 활용할 수 있는 지리학 전문가를 양성하는 데 교육목표를 두고 있습니다"
529,지리학과,225.7,<strong>60</strong> % 이상,"GIS전문가, 지리교사, 지리학연구원, 측량사","정보처리기사, 측량및지형공간정보기사",interest,"지구의 다양한 지형과 지리에 대해 관심을 가지고 있으면 좋습니다. 실제로 지형이나 암석 관찰을 위해 탐방을 하는 경우가 많기 때문에 평소 여행이나 탐험을 좋아하는 학생이라면 관심을 가져볼만 합니다. 최근에는 지리정보시스템 분야의 응용도 많기 때문에 컴퓨터 활용, 수리적 능력이 있으면 도움이 됩니다."
529,지리학과,225.7,<strong>60</strong> % 이상,"GIS전문가, 지리교사, 지리학연구원, 측량사","정보처리기사, 측량및지형공간정보기사",property,"현대 지리학은 공간정보를 수집, 탐색, 관리, 분석하는 지리정보시스템, GIS(Geographical Information Science)는 정보기술의 발전에 따라 성장하여, 현대사회에 필수적인 핵심 IT기술로 자리잡고 있습니다. 자연과 인문, 그리고 정보과학을 포괄한다는 특수성을 지닙니다."
536,지적학과,225.7,<strong>60</strong> % 이상,"GIS전문가, 감정평가사, 공인중개사, 도시계획관련공무원, 지적직공무원, 측량사, 토목","공인중개사, 부동산감정평가사, 정보처리기사, 지적기사, 측량및지형공간정보기사",summary,"지적학은 국토를 대상으로 다각적 측면, 즉 부동산, 도시계획, 측량법률, 행정 등의 분야에 대해 보다 효율적인 토지의 이용 관리를 연구하는 분야로 국토 자원의 효율적 이용과 관리에 핵심적 요소입니다. 이에 지적학과에서는 국토의 효율적 이용 관리를 위해 부동산, 도시 및 지역계획, 측량, 법률, 정책 등 종합적 관점에서 지적에 관한 전문 지식을 습득시켜서 지적 관련 업무의 전문 인력을 양성하는 것에 교육목표를 두고 있습니다."
536,지적학과,225.7,<strong>60</strong> % 이상,"GIS전문가, 감정평가사, 공인중개사, 도시계획관련공무원, 지적직공무원, 측량사, 토목","공인중개사, 부동산감정평가사, 정보처리기사, 지적기사, 측량및지형공간정보기사",interest,지적은 토지에 대한 생성에서 소멸까지의 물리적 현황을 파악하고 법적 관리관계에 대한 사항을 등록하는 일을 포함하기 때문에 데이터를 다루고 확인하는 작업하는 일에 흥미를 지니고 있고 꼼꼼한 성격을 지닌 학생이라면 관심을 가져볼 만 합니다. 숫자와 법령을 잘 파악하고 숙지하는 역량이 있다면 도움이 될 수 있습니다.
536,지적학과,225.7,<strong>60</strong> % 이상,"GIS전문가, 감정평가사, 공인중개사, 도시계획관련공무원, 지적직공무원, 측량사, 토목","공인중개사, 부동산감정평가사, 정보처리기사, 지적기사, 측량및지형공간정보기사",property,"최근 지적 분야에 대해 국가와 지방자치단체, 공공단체, 그리고 각 사회 분야의 수요가 늘어나는 추세입니다. 지적학을 토대로 측량, 탐사, 법률, 제도, 정책, 부동산 등에 대한 다양한 분야에서 적용된다는 특징을 지닙니다."
537,지질학과,225.7,<strong>60</strong> % 이상,"GIS전문가, 광산기술자, 자원공학기술자, 지구물리학자, 지질학연구원, 토양연구원, 토양학자, 토양환경기술자","대기환경기사, 수질환경기사, 지적기사, 폐기물처리기사",summary,"지질학은 지구 주위에서 일어나는 모든 사물들의 운동과 현상을 다루는 학문으로, 대자연의 질서와 법칙을 밝히고 나아가 인간생활에 도움이 되는 지하자원의 개발 및 국토개발을 위한 기초 연구를 수행합니다. 지질학과는 순수 과학으로서의 지질학의 기본 원리인 지구의 역사를 이해시키고 고도화된 지식과 연구방법을 이용하여 사회가 필요로 하는 전문 인력의 양성에 교육목표를 두고 있습니다."
537,지질학과,225.7,<strong>60</strong> % 이상,"GIS전문가, 광산기술자, 자원공학기술자, 지구물리학자, 지질학연구원, 토양연구원, 토양학자, 토양환경기술자","대기환경기사, 수질환경기사, 지적기사, 폐기물처리기사",interest,우리가 살고 있는 지구라는 환경에서 특히 지질 분야에 대해 과학적인 관심과 호기심을 지닌 학생이라면 관심을 가져볼만 합니다. 관찰과 조사를 진행하기 위한 꼼꼼함과 탐구심이 필요하며 자연 관련 과목에 적성을 지니면 도움이 됩니다.
537,지질학과,225.7,<strong>60</strong> % 이상,"GIS전문가, 광산기술자, 자원공학기술자, 지구물리학자, 지질학연구원, 토양연구원, 토양학자, 토양환경기술자","대기환경기사, 수질환경기사, 지적기사, 폐기물처리기사",property,"근래에는 광물자원과 열에너지 자원의 탐사 및 개발, 신소재 개발, 균형 있는 국토개발 및 지구환경 보존 등 인류복지를 위한 실용적인 측면이 중시되고 있습니다."
541,천문학과,188.7,<strong>60</strong> % 이상,"환경컨설턴트, 기후변화전문가, 온실가스인증심사원, 전자통신연구원, 항공우주연구원, 환경공학기술자","기상기사, 대기환경기사, 소음진동환경기사, 수질환경기사, 전파전자통신기사",summary,"어린시절 누구나 밤하늘에 반짝이는 별에 대해 호기심을 가져본 적이 있을 것입니다. 천문학은 우주의 기원, 별의 생성과 소멸, 우주탐사에 대한 연구를 통해 인류와 우주와 연관된 중요하고도 심오한 문제를 다루고 있습니다. 천문학과는 우주와 물질의 기원에 대한 이해를 목표로 물리학과 천문학의 기본원리를 탐구하고 이해하는 인재를 양성합니다."
541,천문학과,188.7,<strong>60</strong> % 이상,"환경컨설턴트, 기후변화전문가, 온실가스인증심사원, 전자통신연구원, 항공우주연구원, 환경공학기술자","기상기사, 대기환경기사, 소음진동환경기사, 수질환경기사, 전파전자통신기사",interest,"별의 움직임과 우주 세계에 깊은 호기심을 지닌 학생에게 적합합니다. 천문학과는 기본적으로 수학, 물리학, 지구과학 등의 기초 과학 과목을 잘해야 하고, 별을 세심하게 관찰할 수 있는 꼼꼼한 성격도 필요하며, 천문 계산을 위해 컴퓨터를 많이 사용하므로 소프트웨어 사용법, 수치 계산, 수치 적분, 프로그래밍 등의 능력도 필요합니다."
541,천문학과,188.7,<strong>60</strong> % 이상,"환경컨설턴트, 기후변화전문가, 온실가스인증심사원, 전자통신연구원, 항공우주연구원, 환경공학기술자","기상기사, 대기환경기사, 소음진동환경기사, 수질환경기사, 전파전자통신기사",property,"천문학은 물리, 별, 은하, 행성, 우주 등을 다루는 학문이며 내용의 깊이와 범위가 방대하고 전문성이 높은 분야로 인식되는 편이며, 천문학과는 학교에 따라 천문우주, 물리천문, 우주과학 등의 명칭으로 개설되어 있습니다."
557,축산학과,259.9,<strong>60</strong> % 이상,"공항검역관, 낙농및사육관련종사자, 도축검사원, 바이오에너지연구및개발자, 방역사, 축산농장관리자, 축산물등급판정사, 축산및수의학연구원, 축산업관련공무원, 축산업지도사","가축인공수정사, 식육처리기능사, 축산기사, 축산물등급사",summary,"축산학은 축산물의 효율적인 생산과 이용을 위해 육종, 번식, 영양, 축산가공 및 축산경영에 관한 이론과 경제적 사양관리 등의 실제 기술을 연구하는 학문입니다. 축산학과는 가축육종, 영양, 사양, 가공, 번식생리 및 생명공학 등 축산 관련 각 분야에 대한 진행하며 동물산업과 생명과학을 선도할 수 있는 인재 양성을 목표로 합니다."
557,축산학과,259.9,<strong>60</strong> % 이상,"공항검역관, 낙농및사육관련종사자, 도축검사원, 바이오에너지연구및개발자, 방역사, 축산농장관리자, 축산물등급판정사, 축산및수의학연구원, 축산업관련공무원, 축산업지도사","가축인공수정사, 식육처리기능사, 축산기사, 축산물등급사",interest,"평소에 동물을 기르는 것과 건강, 축산 식품에 대한 관심이 필요합니다. 생물이나 화학과 같은 기초과학 과목에 적성을 지니거나 또는 생물 실험에 대한 거부감이 없으면 이 학과 공부를 하는 데 도움이 됩니다. 농촌에서 일하게 되는 경우가 많음으로 농촌 환경에 대한 이해가 필요합니다."
557,축산학과,259.9,<strong>60</strong> % 이상,"공항검역관, 낙농및사육관련종사자, 도축검사원, 바이오에너지연구및개발자, 방역사, 축산농장관리자, 축산물등급판정사, 축산및수의학연구원, 축산업관련공무원, 축산업지도사","가축인공수정사, 식육처리기능사, 축산기사, 축산물등급사",property,"축산업은 우리나라 전체 농산업 생산량의 상당 규모를 차지하며 관련 세부 산업(종자산업, 사료산업, 동물약품, 축산식품가공 등)의 성장이 기대되는 분야입니다. 건강에 관한 사람들의 관심이 높아지면서 육류의 질과 위생과 연관이 있는 축산학의 중요성도 높아지고 있습니다."
591,통계학과,208.2,<strong>60</strong> % 이상,"경영기획사무원, 보험관리자, 보험사무원, 보험인수심사원, 수학및통계연구원, 시장및여론조사전문가, 통계사무원, 통계학과교수","보험계리사, 사회조사분석사, 손해사정사, 정보처리기사",summary,"통계학은 수학적 지식을 바탕으로 자연 현상이나 사회 현상, 경제 현상의 다양한 특성 및 정보를 과학적으로 분석하고 결과를 이끌어 내는 이론과 방법에 관한 학문입니다. 통계학과는 통계적인 사고방식을 통해 분석력 및 비판력을 갖춘 인재를 양성하는데 목표를 두고 다양한 통계 이론 및 방법을 공부합니다."
591,통계학과,208.2,<strong>60</strong> % 이상,"경영기획사무원, 보험관리자, 보험사무원, 보험인수심사원, 수학및통계연구원, 시장및여론조사전문가, 통계사무원, 통계학과교수","보험계리사, 사회조사분석사, 손해사정사, 정보처리기사",interest,"기본적으로 수학을 좋아해야 하며, 정보를 분석하고 추리하는 것을 좋아하는 사람이면 좋습니다. 또한 사회, 경제, 자연 및 인간생활에 관심을 갖고 이에 관련된 여러 현상을 분석하는 것을 즐기거나 제품 및 서비스의 품질에 관심 있는 학생도 좋습니다. 컴퓨터를 활용한 통계 분석 기법이 많이 사용되기 때문에 컴퓨터 활용 능력과 집중력, 논리력이 필요합니다."
591,통계학과,208.2,<strong>60</strong> % 이상,"경영기획사무원, 보험관리자, 보험사무원, 보험인수심사원, 수학및통계연구원, 시장및여론조사전문가, 통계사무원, 통계학과교수","보험계리사, 사회조사분석사, 손해사정사, 정보처리기사",property,뉴스에서 '통계 결과에 따르면' 이라는 말을 많이 들어 보셨죠? 통계학은 사회 현상을 숫자로 이해할 수 있기 때문에 실생활과 밀접한 관계에 있습니다. 현대 사회가 복잡해짐에 따라 사회와 여러 학문 분야에서 통계학의 중요성이 점차 커지고 있습니다.
